SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
200123460072_R04C01,17.49648371,,0,0.267668643,0.009503871,0.983464016,Male,0.316956086
200123460072_R04C02,15.30834745, WARNING: meanMethBySample is < 0.25,0,0.235601753,0.009446823,0.982664609,Male,0.273372942
200123460072_R05C01,1.797226285,,0,0.273455148,0.009223719,0.983818859,Male,0.327818405
200123460072_R05C02,2.380590498,,0,0.269256249,0.008631447,0.985260058,Male,0.311311435
200123460072_R06C01,46.88305672,,0,0.254802068,0.007641043,0.984497886,Female,0.415606347
200123460072_R06C02,1.955652732,,0,0.26068094,0.008835699,0.984925753,Male,0.307354601
3998568164_R01C01,7.682555834,,0,0.262950728,0.012002076,0.980445226,Female,0.453430816
3998568164_R01C02,2.790549766,,0,0.266228652,0.011162891,0.979548571,Male,0.318835506
3998568164_R02C01,3.956276247,,0,0.267749946,0.01221098,0.981275458,Female,0.468255317
3998568164_R02C02,17.87817565,,0,0.265623864,0.012577766,0.981833995,Female,0.462135298
3998568164_R03C01,2.320603044,,0,0.273587779,0.01210451,0.982264274,Male,0.329296413
3998568164_R03C02,4.348249902,,0,0.259706428,0.011785513,0.983200034,Male,0.308946469
3998568164_R04C01,0.959598999,,0,0.278578233,0.011575751,0.982564647,Male,0.334325475
3998568164_R04C02,1.994091886,,0,0.273219004,0.011791391,0.984301331,Female,0.459263889
3998568164_R05C01,8.697172131,,0,0.26331935,0.011076747,0.98140064,Female,0.437805927
3998568164_R05C02,15.7410421,,0,0.264603808,0.011389203,0.983951844,Female,0.463111963
3998568164_R06C01,5.13374965,,0,0.265528328,0.012077785,0.982933698,Female,0.454820867
3998568164_R06C02,32.45470863,,0,0.272750513,0.011207995,0.984600534,Male,0.327981014
3998888026_R01C01,5.650342629,,0,0.259794913,0.008248861,0.983191213,Male,0.305268396
3998888026_R01C02,0.32321706,,0,0.269244987,0.008265074,0.982166712,Female,0.459682229
3998888026_R02C01,41.56611411,,0,0.252694783,0.007751594,0.981681857,Male,0.297894456
3998888026_R02C02,29.61790422,,0,0.253801514,0.00767334,0.984325744,Male,0.300694277
3998888026_R03C01,-0.272108549,Negative DNAm age,0,0.27043981,0.00726431,0.987986791,Male,0.322144097
3998888026_R03C02,27.76671901,,0,0.265136778,0.008091498,0.985269388,Female,0.445724856
3998888026_R04C01,15.97052177,,0,0.261190885,0.008362732,0.986687232,Male,0.310217513
3998888026_R04C02,-0.032932891,Negative DNAm age,0,0.267119811,0.007093491,0.985852184,Female,0.463720109
3998888026_R05C01,9.119250018, WARNING: meanMethBySample is < 0.25,0,0.24346797,0.00543908,0.987946655,Male,0.298359679
3998888026_R05C02,0.745305803,,0,0.271315382,0.008369498,0.985967382,Male,0.323833173
3998888026_R06C01,-0.056287423,Negative DNAm age,0,0.265794452,0.007238992,0.988769192,Male,0.312598623
3998888026_R06C02,0.418615589,,0,0.267250963,0.007618909,0.987394012,Female,0.453785788
3998888043_R01C01,6.000568908,,0,0.261055346,0.009050399,0.978547559,Female,0.454336473
3998888043_R01C02,7.682863161, WARNING: meanMethBySample is < 0.25,0,0.24045442,0.007148702,0.983143783,Male,0.363957818
3998888043_R02C01,15.02292869,,0,0.260247018,0.008861029,0.980230598,Female,0.442245566
3998888043_R02C02,14.56431723, WARNING: meanMethBySample is < 0.25,0,0.246832259,0.007140869,0.985493183,Unsure,0.395916824
3998888043_R03C01,0.92308602,,0,0.272167024,0.009563634,0.981075536,Female,0.462544984
3998888043_R03C02,19.91099166,,0,0.258630138,0.008839143,0.983669869,Female,0.442907849
3998888043_R04C01,-0.158659798,Negative DNAm age,0,0.259108491,0.008199202,0.981842851,Female,0.436442887
3998888043_R04C02,28.80807624,,0,0.262386732,0.00903306,0.98324402,Female,0.455674375
3998888043_R05C01,6.044371299,,0,0.25864726,0.008437233,0.981765982,Male,0.329386103
3998888043_R05C02,1.398755253,,0,0.264336342,0.008191826,0.983313778,Male,0.323036535
3998888043_R06C01,3.152704209,,0,0.261660992,0.008460394,0.985896168,Female,0.443526903
3998888043_R06C02,-0.357223319,Negative DNAm age,0,0.254120414,0.008055664,0.981706012,Female,0.433217098
3998888064_R01C01,8.413539447,,0,0.263326191,0.008271159,0.985143761,Female,0.442894616
3998888064_R01C02,1.854757327,,0,0.262664025,0.007922009,0.98352264,Male,0.31096084
3998888064_R02C01,3.541604601,,0,0.261796833,0.008431732,0.986640762,Female,0.449703265
3998888064_R02C02,23.28450251,,0,0.263430757,0.008352716,0.985606559,Male,0.314958302
3998888064_R03C01,28.78927404,,0,0.260201922,0.007893332,0.985668358,Female,0.450900074
3998888064_R03C02,5.41255468,,0,0.263209329,0.008607527,0.987115526,Male,0.311101257
3998888064_R04C01,2.504986362,,0,0.261023817,0.007700524,0.986325438,Male,0.310841737
3998888064_R04C02,4.934213847, WARNING: meanMethBySample is < 0.25,0,0.248980109,0.00676163,0.986724833,Female,0.407634473
3998888064_R05C01,6.485224166,,0,0.262299038,0.008632227,0.987379461,Female,0.435220419
3998888064_R05C02,8.701999271,,0,0.265553763,0.008843306,0.986869907,Female,0.45075804
3998888064_R06C01,5.430619578,,0,0.268253601,0.008036992,0.986214934,Female,0.447915856
