SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
9878827091_R04C02,4.875282069,,0,0.272747214,0,0.992021569,Male,0.326993227
9878827091_R06C01,0.673601171,,0,0.283228323,0.003661706,0.989809734,Male,0.335356347
9878827091_R06C02,4.404565399,,0,0.281906288,0,0.98791879,Male,0.335412629
9878827132_R02C01,37.37050754,,0,0.252853099,0,0.981838317,Male,0.298095778
9878827132_R02C02,40.34659981,,0,0.257111617,0,0.984479963,Male,0.303309602
9878827132_R04C01,30.8291587,,0,0.268527487,0.003960082,0.976374826,Male,0.313420282
9878827132_R04C02,41.24940857,,0,0.270325701,0.004793791,0.981753906,Male,0.313929033
9878827132_R06C01,35.37753463,,0,0.298019833,0.000508162,0.985115911,Male,0.354246095
9878827132_R06C02,17.50980496,,0,0.289333182,0.002799552,0.985379295,Male,0.34047536
9878827146_R02C01,10.36975445,,0,0.270332199,0,0.988217009,Male,0.32072846
9878827146_R02C02,10.12948449,,0,0.266262143,0,0.989975496,Male,0.318523146
9878827146_R04C01,9.532344471,,0,0.278608039,0,0.987497011,Male,0.32912802
9878827146_R04C02,10.07789998,,0,0.268984414,0.000442369,0.988323888,Male,0.321040722
9878827146_R06C01,9.107167075,,0,0.276280358,0.001605446,0.988496254,Male,0.334105493
9878827146_R06C02,10.42351166,,0,0.282179659,0.003461982,0.987572865,Male,0.337590243
9878827149_R02C01,8.643558133,,0,0.275776817,0.002384095,0.986795775,Male,0.329131089
9878827149_R02C02,11.71557478,,0,0.274192119,0.005284625,0.987670917,Male,0.321445924
9878827149_R04C01,7.67288431,,0,0.270737933,0.00049428,0.988129612,Male,0.323789347
9878827149_R04C02,10.84904732,,0,0.274246376,0.002250731,0.98853749,Male,0.326304859
9878827149_R06C01,9.151690078,,0,0.277433392,9.85E-05,0.987016683,Male,0.328812065
9878827149_R06C02,10.02196815,,0,0.277485998,0,0.989404223,Male,0.329459954
9904796227_R02C01,9.089685309,,0,0.283435403,0,0.989015544,Male,0.333635461
9904796227_R02C02,12.44344332,,0,0.280253661,0.000207354,0.985957643,Male,0.33154699
9904796227_R04C01,7.312464228,,0,0.269734763,0,0.990577257,Male,0.320382467
9904796227_R04C02,5.457659054,,0,0.281335061,0,0.98488121,Male,0.331328037
9904796227_R06C01,11.68841075,,0,0.282296223,0,0.987191413,Male,0.332302949
9904796227_R06C02,7.860084955,,0,0.284790599,0,0.988655402,Male,0.336209234
9933569013_R02C01,14.03856452,,0,0.271061852,0.002681242,0.990974206,Male,0.313062192
9933569013_R02C02,14.37219351,,0,0.279618189,0.000402307,0.986876187,Male,0.332781635
9933569013_R04C01,12.45149589,,0,0.285574522,0,0.988216039,Male,0.336535471
9933569013_R04C02,11.8942017,,0,0.292011564,0.000102025,0.996131528,Male,0.343734515
9933569013_R06C01,11.29729386,,0,0.296201346,0.001691057,0.987419123,Male,0.348563757
9933569013_R06C02,10.71157734,,0,0.284947454,0,0.990516778,Male,0.336893828
9933569015_R02C01,13.17038143,,0,0.277572241,0.001194624,0.991900426,Male,0.330826496
9933569015_R02C02,14.00995361,,0,0.277028319,0.001103378,0.990820329,Male,0.329692116
9933569015_R04C01,13.43278835,,0,0.275647437,0,0.986426809,Male,0.328059923
9933569015_R04C02,10.74444704,,0,0.287865783,0.001019784,0.984137653,Male,0.340789009
9933569015_R06C01,12.14955132,,0,0.282380546,0.00058548,0.989487566,Male,0.334167401
9933569015_R06C02,11.0854976,,0,0.286510334,0.000892712,0.990390775,Male,0.339005685
9297949140_R02C01,1.875604023,,0,0.263040297,0,0.991253434,Male,0.3156964
9829118108_R06C02,10.48061473,,0,0.288020429,7.70E-05,0.990712583,Male,0.340816091
9829118109_R02C01,1.664931247,,0,0.272628606,0,0.984480388,Male,0.322295779
9829118128_R06C02,1.687346576,,0,0.274813238,0,0.988437281,Male,0.327265706
200049730032_R04C02,0.609776146, WARNING: meanMethBySample is < 0.25,0,0.249908603,0.010566457,0.984829069,Male,0.296525615
200049730044_R04C01,1.694749138,,0,0.274200809,0,0.987571898,Male,0.328618517
200049730045_R03C02,0.665087265, WARNING: meanMethBySample is < 0.25,0,0.244875978,0.006633659,0.982641773,Male,0.293385975
200049730055_R01C02,4.219762924,,0,0.25477471,0.002510232,0.988429211,Male,0.30638516
200049730055_R03C01,4.423986996,,0,0.263672037,0.002076125,0.987249647,Male,0.317112479
200069280135_R04C01,5.134918548,,0,0.268042323,0.003426196,0.990950452,Male,0.316191965
200071610033_R02C02,0.933534488,,0,0.251938024,0.003678257,0.981527094,Male,0.293300399
200071610033_R06C01,0.706789635,,0,0.263615258,0.000727965,0.984067293,Female,0.409827539
200071610033_R06C02,1.081516229,,0,0.268333811,0.007608581,0.988718328,Female,0.431115982
200071610038_R01C01,1.15286579, WARNING: meanMethBySample is < 0.25,0,0.236596085,0.002699136,0.985349322,Male,0.287766613
200090280076_R01C01,7.06427146, WARNING: meanMethBySample is < 0.25,0,0.213290138,0,0.986581351,Male,0.259095721
200090280076_R05C02,26.68624633,,0,0.258335368,0,0.982959911,Female,0.418992427
200090280076_R06C01,0.202321545,,0,0.267411712,0.004946775,0.975050894,Female,0.415318514
101032560039_R02C01,8.153803758, WARNING: meanMethBySample is < 0.25,0,0.242250282,0.001801053,0.990944689,Male,0.291338737
101032560039_R03C01,19.53245812, WARNING: meanMethBySample is < 0.25,0,0.247579123,0,0.98978132,Female,0.401719957
101032560039_R04C01,4.540534597,,0,0.254057888,0.00101649,0.984481363,Female,0.420552694
101032560039_R05C01,22.06684423, WARNING: meanMethBySample is < 0.25,0,0.248953575,0.001497707,0.985093054,Male,0.297596286
101032560089_R01C01,5.108743138, WARNING: meanMethBySample is < 0.25,0,0.24708497,0.002523978,0.988399444,Male,0.295732134
101032560089_R02C01,1.746752813,,0,0.25812133,0.001655238,0.987763093,Female,0.43420141
101032560089_R03C01,0.561980176,,0,0.255059735,0.001130838,0.989689742,Male,0.303232822
101032560089_R04C01,0.543972577,,0,0.26141323,0.003904555,0.990099573,Female,0.431629964
101032560039_R04C02,7.97006813,,0,0.250774583,0,0.989637769,Female,0.411098192
101032560039_R05C02,0.586879891,,0,0.252336317,0,0.984510059,Female,0.423881155
101032560039_R06C02,0.370864662,,0,0.258243023,0.004437753,0.986850021,Male,0.311009099
101032560039_R01C01,22.63164589, WARNING: meanMethBySample is < 0.25,0,0.236613097,0.00014298,0.989446417,Male,0.280713253
9553932055_R01C02,48.34418298, WARNING: meanMethBySample is < 0.25,0,0.221529437,0,0.960284003,Male,0.330100095
9553932055_R02C02,86.89296089, WARNING: meanMethBySample is < 0.25,0,0.236861945,0.018550851,0.968644328,Male,0.285983261
9553932055_R03C02,99.50764804, WARNING: meanMethBySample is < 0.25,0,0.248944714,0.012705652,0.957156309,Male,0.303730811
9553932055_R04C02,72.85224135,,0,0.258621329,0.01393373,0.966798419,Unsure,0.383385877
9553932055_R06C01,100.4257245,Old DNAm age,0,0.259748642,0.009741969,0.968544939,Female,0.421593661
200121140066_R01C01,20.30422413, WARNING: meanMethBySample is < 0.25,0,0.244872956,0,0.989158923,Male,0.288448472
200121140066_R02C01,6.290662541, WARNING: meanMethBySample is < 0.25,0,0.240975971,0,0.98265822,Male,0.2825084
200121140066_R03C01,1.271696363,,0,0.269018892,0,0.986161188,Male,0.315089545
200121140066_R04C01,8.941527759, WARNING: meanMethBySample is < 0.25,0,0.243486566,0,0.980659137,Female,0.412533378
200123460016_R01C01,7.737125166, WARNING: meanMethBySample is < 0.25,0,0.240819309,0.00158584,0.990082553,Male,0.359771715
200123460016_R01C02,0.621099916, WARNING: meanMethBySample is < 0.25,0,0.229256441,0.000989209,0.985706023,Male,0.271493248
200123460016_R02C01,7.09964417,,0,0.251219763,0.002353182,0.987280853,Male,0.297762004
200123460016_R02C02,10.12488192, WARNING: meanMethBySample is < 0.25,0,0.244717859,0.00211139,0.990917098,Unsure,0.392285464
200123460016_R03C01,17.59632534, WARNING: meanMethBySample is < 0.25,0,0.24234451,0.001532748,0.985738676,Male,0.288359556
200123460016_R04C01,8.194247862,,0,0.252640401,0.001818465,0.987136311,Female,0.424701864
200123460016_R05C01,4.160026493,,0,0.251845352,0,0.98840382,Female,0.403484377
200123460016_R06C01,0.655902609,,0,0.257106325,0.001896334,0.987042301,Female,0.430740716
200049730035_R04C01,23.73193906,,0,0.250924023,0.007427628,0.978290301,Male,0.373158713
101279430093_R01C01,30.00640155, WARNING: meanMethBySample is < 0.25,0,0.227886434,0.008983618,0.982718699,Male,0.360248219
200071610002_R01C01,7.157819406,,0,0.250557365,0,0.985144907,Female,0.416954014
200071610002_R01C02,42.50406113, WARNING: meanMethBySample is < 0.25,0,0.242283607,0,0.986843513,Female,0.401585765
200071610002_R02C01,41.24633359,,0,0.252398909,0,0.987168334,Female,0.429754814
200071610002_R02C02,72.52896012, WARNING: meanMethBySample is < 0.25,0,0.246330452,0.002672903,0.987489307,Female,0.428003368
200071610002_R03C01,0.813242575,,0,0.266341799,0.001319406,0.98522602,Female,0.449838911
200071610002_R03C02,37.38360658,,0,0.256391582,0,0.982651863,Female,0.422851907
200071610002_R04C02,31.24903708,,0,0.254791626,0.001547688,0.984930588,Female,0.419218679
200071610002_R05C01,29.87867579,,0,0.261859758,0,0.983670676,Female,0.438226165
200071610002_R05C02,74.38685088,,0,0.259406102,0,0.987364451,Female,0.4094903
200071610002_R06C01,51.85390582,,0,0.257930564,0,0.983770592,Female,0.436345792
200071610002_R06C02,78.10432909,,0,0.261106348,0.005164879,0.985485508,Female,0.449307137
9647455097_R04C02,49.13495087,,0,0.261536964,0.001349765,0.989515465,Female,0.419110038
9647455097_R05C02,9.245361423,,0,0.272544776,0,0.991370383,Female,0.462065531
9647455097_R06C02,52.83508273,,0,0.259736156,0,0.986414801,Female,0.445616352
200071610002_R04C01,14.98290365, WARNING: meanMethBySample is < 0.25,0,0.24079066,0.010453762,0.977626289,Male,0.24604199
3998909015_R01C01,37.72899058, WARNING: meanMethBySample is < 0.25,0,0.222515867,0,0.986154599,Male,0.274663745
3998909015_R01C02,16.05850326, WARNING: meanMethBySample is < 0.25,0,0.224758306,0,0.986953185,Male,0.276589818
3998909015_R02C01,46.64899513, WARNING: meanMethBySample is < 0.25,0,0.228889566,0,0.993134711,Male,0.280687162
3998909015_R02C02,39.18192155, WARNING: meanMethBySample is < 0.25,0,0.22662477,0,0.990966507,Male,0.277691087
3998909015_R03C01,23.60196001, WARNING: meanMethBySample is < 0.25,0,0.240537902,0,0.992329535,Male,0.291613325
3998909015_R03C02,43.29106746, WARNING: meanMethBySample is < 0.25,0,0.236045441,0,0.993690249,Male,0.286998213
3998909015_R04C01,22.92261978, WARNING: meanMethBySample is < 0.25,0,0.23767271,0,0.991917449,Male,0.289482646
3998909015_R04C02,28.19205269, WARNING: meanMethBySample is < 0.25,0,0.243368999,0,0.992605683,Male,0.294730027
3998909015_R05C01,17.36823758,,0,0.257971777,0.013536441,0.981046161,Male,0.307588597
3998909015_R05C02,24.09564277,,0,0.257331275,0.007005993,0.982341626,Male,0.307085785
3998909015_R06C01,36.951069,,0,0.263326287,0.014441877,0.973997702,Male,0.311943159
3998909015_R06C02,30.13212535,,0,0.26714303,0.012741726,0.975660451,Male,0.31757709
3998920138_R01C01,50.55297979, WARNING: meanMethBySample is < 0.25,0,0.225321987,0,0.992315523,Male,0.276696472
3998920138_R01C02,33.21107461,,0,0.264746428,0,0.980752756,Male,0.311776409
3998920138_R02C01,42.07832337, WARNING: meanMethBySample is < 0.25,0,0.235869762,0,0.988506156,Male,0.285765627
3998920138_R02C02,44.33786495, WARNING: meanMethBySample is < 0.25,0,0.239147788,0,0.987975605,Male,0.291717907
3998920138_R03C01,20.86935907, WARNING: meanMethBySample is < 0.25,0,0.240292021,0,0.988547405,Male,0.291402478
3998920138_R03C02,41.4475983, WARNING: meanMethBySample is < 0.25,0,0.236188273,0,0.992094237,Male,0.286502132
3998920138_R04C01,34.42790182, WARNING: meanMethBySample is < 0.25,0,0.24661966,0.008665692,0.983305879,Male,0.297060668
3998920138_R04C02,32.40124069, WARNING: meanMethBySample is < 0.25,0,0.246981434,0,0.985703271,Male,0.296764035
3998920138_R05C01,23.42303555, WARNING: meanMethBySample is < 0.25,0,0.243669784,0.008072455,0.984786861,Male,0.293587443
3998920138_R05C02,41.54288078, WARNING: meanMethBySample is < 0.25,0,0.244689095,0.002755906,0.988073311,Male,0.2954743
3998920138_R06C01,46.25393523,,0,0.251556221,0.002333392,0.989253615,Male,0.299386262
3998920138_R06C02,39.52685353,,0,0.252692661,0.02020532,0.978337306,Male,0.29716999
3998920146_R01C01,29.90814872, WARNING: meanMethBySample is < 0.25,0,0.240147174,0,0.989524285,Male,0.289765466
3998920146_R01C02,33.1133308, WARNING: meanMethBySample is < 0.25,0,0.234495949,0.000289157,0.995394252,Male,0.284068982
3998920146_R02C01,50.85469902, WARNING: meanMethBySample is < 0.25,0,0.248717547,0.001101625,0.987996639,Male,0.302240161
3998920146_R03C01,40.49376, WARNING: meanMethBySample is < 0.25,0,0.244841821,0,0.99410476,Male,0.29538568
3998920146_R04C01,33.50927151, WARNING: meanMethBySample is < 0.25,0,0.244901799,0.014063379,0.981508792,Male,0.294394536
3998920146_R05C01,23.60824407, WARNING: meanMethBySample is < 0.25,0,0.247333622,0.004981559,0.983958069,Male,0.29739496
3998920146_R06C01,14.85197871,,0,0.25481692,0.011964942,0.977043002,Male,0.302408214
3999095027_R06C02,21.62322398,,0,0.253246408,0,0.98611894,Male,0.304521106
101279430093_R01C02,11.26186526, WARNING: meanMethBySample is < 0.25,0,0.227966591,0,0.988777534,Male,0.276517486
101279430093_R02C01,35.84778196, WARNING: meanMethBySample is < 0.25,0,0.239122529,0.004212627,0.982905567,Male,0.286524199
101279430093_R02C02,1.243860636, WARNING: meanMethBySample is < 0.25,0,0.237685683,0.000977278,0.983754835,Male,0.287454282
101279430093_R03C01,72.60117646, WARNING: meanMethBySample is < 0.25,0,0.219729825,0.005671078,0.988211788,Male,0.265476112
101279430093_R03C02,36.83210105, WARNING: meanMethBySample is < 0.25,0,0.234447644,0.006993007,0.986704221,Male,0.28226513
101279430093_R04C01,10.86411697, WARNING: meanMethBySample is < 0.25,0,0.246806214,0.005434519,0.988232492,Male,0.302395689
101279430093_R04C02,68.75535722, WARNING: meanMethBySample is < 0.25,0,0.236043802,0.006273466,0.987661049,Male,0.285732365
101279430093_R05C01,3.674781934,,0,0.251413548,0.001227317,0.989821988,Female,0.422888567
101279430093_R05C02,53.2931885, WARNING: meanMethBySample is < 0.25,0,0.242226254,0.005237316,0.988452366,Male,0.289554525
101279430093_R06C01,52.95715923, WARNING: meanMethBySample is < 0.25,0,0.249010625,0,0.985799092,Male,0.296979235
101279430093_R06C02,59.77726449, WARNING: meanMethBySample is < 0.25,0,0.241422607,0.006754682,0.983549687,Male,0.289580097
200121140066_R04C02,20.27503924,,0,0.254779318,0,0.983234263,Male,0.303382901
200121140066_R05C02,15.23142863,,0,0.269250085,0,0.978761157,Male,0.311909093
200121140066_R06C02,21.48430155,,0,0.263610693,0,0.982365145,Female,0.43611436
200123460072_R01C01,26.95824443,,0,0.259994759,0,0.986877606,Female,0.432658224
200123460072_R02C01,24.66302734,,0,0.264276618,0.001681778,0.984677419,Male,0.309973753
200049730035_R05C01,1.896040566,,0,0.253838462,0.006412572,0.9828222,Male,0.338781197
3998888043_R05C01,10.89846642, WARNING: meanMethBySample is < 0.25,0,0.230475799,0,0.986771091,Male,0.295108507
101231000142_R01C02,9.944239788, WARNING: meanMethBySample is < 0.25,0,0.221014917,0.003515462,0.985011483,Male,0.341306455
101231000142_R02C02,5.316875622, WARNING: meanMethBySample is < 0.25,0,0.227963844,0.00509458,0.985098157,Male,0.280817717
101231000142_R05C02,6.733880942, WARNING: meanMethBySample is < 0.25,0,0.242022779,0.003350645,0.990291935,Male,0.370332897
101231000142_R06C01,35.86014147, WARNING: meanMethBySample is < 0.25,0,0.237507362,0.005349567,0.985715553,Male,0.285787095
101231000142_R06C02,0.327412167, WARNING: meanMethBySample is < 0.25,0,0.231180303,0.005472731,0.985932975,Male,0.372561981
101231000158_R03C01,7.30862058, WARNING: meanMethBySample is < 0.25,0,0.232032435,0.003194103,0.983949622,Male,0.363499799
101231000158_R04C01,10.12251462, WARNING: meanMethBySample is < 0.25,0,0.23949717,0.003467922,0.996098779,Male,0.289550755
101231000158_R06C01,5.910708614, WARNING: meanMethBySample is < 0.25,0,0.238416338,0,0.980666749,Male,0.288916309
101279430118_R01C01,28.5717079, WARNING: meanMethBySample is < 0.25,0,0.224230257,0,0.98331821,Male,0.359935256
101279430118_R01C02,13.23598686, WARNING: meanMethBySample is < 0.25,0,0.22713377,0.006227908,0.988185741,Male,0.275731942
101279430118_R02C01,8.560968541, WARNING: meanMethBySample is < 0.25,0,0.232935647,0,0.988476773,Male,0.284509884
101279430118_R03C01,6.158109292, WARNING: meanMethBySample is < 0.25,0,0.221526726,0,0.992228068,Male,0.271745645
101279430118_R04C01,7.688183923, WARNING: meanMethBySample is < 0.25,0,0.232427607,0,0.993728131,Male,0.36015564
101279430118_R04C02,34.76988605, WARNING: meanMethBySample is < 0.25,0,0.225294458,0,0.989453138,Male,0.34826378
101279430118_R05C01,9.222355142, WARNING: meanMethBySample is < 0.25,0,0.231726118,0,0.98815267,Male,0.362335782
101279430118_R05C02,6.354105099, WARNING: meanMethBySample is < 0.25,0,0.233194887,0,0.986323274,Male,0.284591501
101279430118_R06C01,2.106834813, WARNING: meanMethBySample is < 0.25,0,0.245842963,0,0.990198664,Unsure,0.383828393
3998888064_R01C01,12.60652223, WARNING: meanMethBySample is < 0.25,0,0.244216301,0.00137741,0.985117851,Unsure,0.388169184
3998888064_R02C01,5.18019545, WARNING: meanMethBySample is < 0.25,0,0.248964985,0.004076755,0.991252423,Female,0.405588791
3998888064_R03C01,32.77113119, WARNING: meanMethBySample is < 0.25,0,0.24681388,0,0.988764624,Female,0.404823348
3998888064_R05C01,8.582918983,,0,0.252272712,0.00124188,0.987850427,Unsure,0.395403724
3998888064_R05C02,10.37323375,,0,0.254996066,0.003331651,0.988569284,Female,0.409452505
3998888064_R06C01,7.099338405,,0,0.254095816,0,0.989812641,Female,0.400077061
101231000142_R01C01,16.5544878, WARNING: meanMethBySample is < 0.25,0,0.216906285,0.001398736,0.988208152,Male,0.350685141
101231000142_R02C01,16.37292031, WARNING: meanMethBySample is < 0.25,0,0.226168957,0.003204313,0.986351026,Male,0.276164005
101231000142_R03C01,22.4627823, WARNING: meanMethBySample is < 0.25,0,0.227312906,0.004045775,0.987730942,Male,0.368263293
101231000142_R03C02,15.43148281, WARNING: meanMethBySample is < 0.25,0,0.231405822,0.004580923,0.987625706,Male,0.375525591
101231000142_R04C02,21.01293153, WARNING: meanMethBySample is < 0.25,0,0.237090213,0,0.991865951,Male,0.376970589
101231000158_R02C01,5.725890257, WARNING: meanMethBySample is < 0.25,0,0.227324698,0,0.983858496,Male,0.346294574
101279430118_R03C02,6.720360824, WARNING: meanMethBySample is < 0.25,0,0.223655177,0,0.993484476,Male,0.350926273
3998888064_R02C02,27.99558148, WARNING: meanMethBySample is < 0.25,0,0.247001357,0.001609309,0.9894274,Male,0.295748191
3998888064_R03C02,7.498158682,,0,0.252784974,0.00226886,0.988868664,Male,0.299300992
3998888064_R04C01,3.941620138,,0,0.251145804,0.003842676,0.989585603,Male,0.29900782
3998888064_R06C02,8.021565754,,0,0.257376893,0.003199069,0.987927649,Male,0.306126368
101231000142_R04C01,2.478989817, WARNING: meanMethBySample is < 0.25,0,0.2326785,0.003693103,0.991127555,Male,0.361042455
101231000142_R05C01,4.061231221, WARNING: meanMethBySample is < 0.25,0,0.242593554,0.001955556,0.986133092,Male,0.291381865
101231000158_R01C01,7.788941946, WARNING: meanMethBySample is < 0.25,0,0.216387167,0.006321654,0.986220026,Male,0.327802483
101231000158_R05C01,3.568439808, WARNING: meanMethBySample is < 0.25,0,0.240140299,0.003521902,0.985049772,Male,0.28948477
101279430118_R06C02,21.88253117, WARNING: meanMethBySample is < 0.25,0,0.234816358,0.002667361,0.993374216,Male,0.28437421
3998888064_R01C02,3.489107085, WARNING: meanMethBySample is < 0.25,0,0.245469156,0.003930431,0.987943561,Male,0.293050902
3998888064_R04C02,6.991588117, WARNING: meanMethBySample is < 0.25,0,0.247701618,0,0.993741152,Unsure,0.387636381
101032560039_R01C02,0.879478817, WARNING: meanMethBySample is < 0.25,0,0.241613928,0,0.990977928,Unsure,0.389306998
101032560039_R02C02,5.823194484, WARNING: meanMethBySample is < 0.25,0,0.220449666,0.00232893,0.989287654,Male,0.252722881
101032560039_R03C02,5.442399114, WARNING: meanMethBySample is < 0.25,0,0.245545198,0.001247747,0.983750717,Male,0.292328432
101032560039_R06C01,7.369826507,,0,0.256519872,0.004168404,0.986174556,Female,0.432258872
101178130036_R01C01,48.00708658, WARNING: meanMethBySample is < 0.25,0,0.236349378,0.005932328,0.988505086,Male,0.282495327
101178130036_R01C02,11.92271246, WARNING: meanMethBySample is < 0.25,0,0.224117305,0,0.984542311,Male,0.271133513
101178130036_R02C01,32.95796454, WARNING: meanMethBySample is < 0.25,0,0.231540022,0.005370421,0.984847671,Male,0.280187395
101178130036_R02C02,58.39832785, WARNING: meanMethBySample is < 0.25,0,0.224760035,0.004483511,0.986660694,Male,0.274440686
101178130036_R04C01,13.24005269, WARNING: meanMethBySample is < 0.25,0,0.232112124,0,0.985806002,Male,0.28068415
101178130036_R06C01,5.279211361, WARNING: meanMethBySample is < 0.25,0,0.247027971,0.003329677,0.989283391,Male,0.297876558
101231000151_R01C02,56.33740059, WARNING: meanMethBySample is < 0.25,0,0.223869642,0,0.986078253,Male,0.26949425
101231000151_R03C01,39.12758587, WARNING: meanMethBySample is < 0.25,0,0.225910013,0.003125362,0.986493027,Male,0.275355577
101231000151_R03C02,23.50770124, WARNING: meanMethBySample is < 0.25,0,0.235652516,0,0.985481852,Male,0.284015712
101231000151_R04C01,45.06136292, WARNING: meanMethBySample is < 0.25,0,0.244104131,0.004308446,0.989793025,Male,0.291288422
101178130036_R03C01,37.70287858, WARNING: meanMethBySample is < 0.25,0,0.234128214,0.00585975,0.982300885,Unsure,0.384085679
101178130036_R05C01,42.38505434, WARNING: meanMethBySample is < 0.25,0,0.234305637,0.001971142,0.985233466,Male,0.376767242
101231000151_R02C02,70.38800697, WARNING: meanMethBySample is < 0.25,0,0.22694175,0.002764875,0.985512528,Male,0.379779823
101231000151_R04C02,27.62740968, WARNING: meanMethBySample is < 0.25,0,0.237862325,0.001666072,0.987819999,Unsure,0.384902744
101231000151_R05C01,59.74468625, WARNING: meanMethBySample is < 0.25,0,0.230350768,0,0.988033491,Male,0.376556426
101231000151_R05C02,56.18693443, WARNING: meanMethBySample is < 0.25,0,0.236430829,0.001423488,0.990260831,Unsure,0.394717499
101231000151_R06C01,69.04834027, WARNING: meanMethBySample is < 0.25,0,0.233898924,0,0.988888889,Unsure,0.397649913
101231000151_R06C02,56.57059113, WARNING: meanMethBySample is < 0.25,0,0.243224605,0.001903712,0.992409427,Female,0.401826436
200049730044_R03C02,12.06771437,,0,0.265245934,0,0.980363922,Male,0.315308629
200069280135_R06C01,27.31891353,,0,0.25824201,0.005335087,0.988354082,Female,0.416682625
3998920115_R01C01,4.064633853, WARNING: meanMethBySample is < 0.25,0,0.242491111,0.000743889,0.991388453,Unsure,0.389662821
3998920115_R01C02,36.09312318, WARNING: meanMethBySample is < 0.25,0,0.237292784,0,0.99054151,Unsure,0.386535353
3998920115_R02C01,42.82626138, WARNING: meanMethBySample is < 0.25,0,0.240345807,0,0.991171253,Unsure,0.393411381
3998920115_R02C02,5.387394297, WARNING: meanMethBySample is < 0.25,0,0.241487715,0,0.993140767,Unsure,0.381168278
3998920115_R03C01,4.361721961,,0,0.252000515,0,0.993520684,Female,0.40363325
3998920115_R03C02,10.69300085, WARNING: meanMethBySample is < 0.25,0,0.249104675,0,0.989011404,Unsure,0.393635573
3998920115_R04C01,8.704422934,,0,0.252496755,0,0.990202102,Female,0.401127118
3998920115_R04C02,4.16075673,,0,0.26267901,0.008970594,0.983280615,Female,0.406755352
3998920115_R05C01,8.467913251,,0,0.25772269,0.005113252,0.984561274,Unsure,0.396133317
3998920115_R05C02,8.957943643,,0,0.256426735,0.007566204,0.98363064,Female,0.403809915
3998920115_R06C01,1.794199184,,0,0.2645983,0.006540846,0.98207856,Female,0.413465747
3998920146_R02C02,11.63442161, WARNING: meanMethBySample is < 0.25,0,0.240888699,0,0.993386016,Unsure,0.390468228
3998920146_R03C02,44.50102194, WARNING: meanMethBySample is < 0.25,0,0.23907097,0.00515886,0.987107706,Unsure,0.393797069
3998920146_R04C02,6.396784897,,0,0.252011432,0.009579848,0.982780344,Unsure,0.399568364
3998920146_R05C02,14.88574685, WARNING: meanMethBySample is < 0.25,0,0.248212023,0.006123761,0.986950037,Female,0.407513884
3998920146_R06C02,4.773560061,,0,0.252630287,0.00289467,0.983748646,Female,0.402002311
3998568164_R01C01,11.56252694, WARNING: meanMethBySample is < 0.25,0,0.235128726,0,0.985435254,Male,0.378282431
200121140066_R06C01,1.73367623,,0,0.275699992,0.005929764,0.987182617,Female,0.453607199
200049730035_R03C02,17.23178702, WARNING: meanMethBySample is < 0.25,0,0.233439872,0.001468595,0.9872833,Male,0.369458621
200049730035_R04C02,27.71265305,,0,0.254509116,0.001482946,0.987715952,Female,0.402163374
200049730035_R05C02,11.21552337,,0,0.259168865,0.003184713,0.988637588,Female,0.414126557
3998920115_R06C02,1.304531836,,0,0.263196348,0.009467113,0.980821059,Male,0.312379081
200123460072_R03C01,10.55089742,,0,0.268389512,0,0.990144168,Male,0.311714408
200123460072_R04C01,19.65721195,,0,0.265496701,0,0.99091621,Male,0.313204187
200123460072_R01C02,28.76752844,,0,0.258422728,0,0.987886212,Male,0.307892736
200123460072_R05C01,2.307107191,,0,0.264318904,0,0.995222169,Male,0.314560942
200123460072_R06C01,47.26011914,,0,0.259511946,0.004348399,0.986428652,Female,0.409665931
200049730045_R01C01,0.853213079, WARNING: meanMethBySample is < 0.25,0,0.235288419,0,0.98440039,Male,0.2829529
200049730045_R04C01,11.26120523,,0,0.257839807,0.001538826,0.988785792,Female,0.429015143
200049730045_R06C01,1.528604764,,0,0.277312377,0.001564211,0.987757863,Male,0.327378067
200069280135_R03C02,8.335200527,,0,0.26017915,0.002625216,0.988164635,Female,0.435509305
200090280076_R03C02,16.84217377, WARNING: meanMethBySample is < 0.25,0,0.24970205,0.002314964,0.982838722,Male,0.297849149
200049730032_R03C02,8.783537429, WARNING: meanMethBySample is < 0.25,0,0.234025581,0.005812654,0.988188073,Male,0.2795234
200049730055_R04C01,15.3024704,,0,0.258907374,0.002929851,0.989807235,Male,0.307947268
200071610038_R02C02,0.977337649, WARNING: meanMethBySample is < 0.25,0,0.240360074,0.001772002,0.988875526,Male,0.292194507
200071610038_R06C01,0.158198986,,0,0.257262267,0,0.98704931,Male,0.309118764
200049730032_R04C01,6.738836723,,0,0.255117606,0.003328535,0.985333013,Male,0.302340643
200049730044_R01C01,10.10216047,,0,0.252648421,0,0.986466576,Female,0.414986025
200049730055_R04C02,0.322157358,,0,0.263356201,0.000673304,0.987123449,Male,0.314269537
200049730055_R05C01,2.665803282,,0,0.273488836,0,0.988443891,Male,0.325074722
200049730055_R06C01,0.508733688,,0,0.263810117,0.002966809,0.988728562,Male,0.316129845
200069280135_R01C01,9.636858399, WARNING: meanMethBySample is < 0.25,0,0.233642652,0.002566076,0.98772348,Male,0.276124158
200069280135_R02C02,12.92364899,,0,0.251487794,0.004599816,0.980443004,Female,0.408337605
200071610033_R03C01,1.304421536,,0,0.270603802,0,0.987744788,Female,0.440476103
