SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1506327,31.892115058925,,0,0.32080429845569,0.00085903272914698,0.982866967038179,Male,0.372086987932014
GSM1506328,49.7511077313579,,0,0.33760364075373,0,0.98403181764217,Female,0.573151560049003
GSM1506329,62.8317119005372,,0,0.346337195488408,0.0012311901504788,0.984496503154497,Unsure,0.394434862982362
GSM1506330,55.5508996845277,,0,0.337866011728891,0.0011504537901061,0.983443926154655,Female,0.584081389983072
GSM1506331,50.1811113714178, WARNING: meanMethBySample is > 0.35,0,0.35263785145144,0,0.989907678192557,Female,0.591207409597217
GSM1506332,56.6735706868038,,0,0.341038938129462,0.00144417932939847,0.989335422064228,Unsure,0.388786891312433
GSM1506333,30.508655186545,,0,0.324352844235536,0.00453491887534012,0.984223821552833,Male,0.374987456380658
GSM1506334,49.0728446464899,,0,0.335393080882338,0.00128229787779701,0.987120800682753,Female,0.583918535797192
GSM1506335,53.7656177460801,,0,0.334044919565156,0,0.985068190394049,Male,0.378923339521096
GSM1506360,71.8405293545857, WARNING: meanMethBySample is > 0.35,0,0.355436465240757,0,0.979883243925529,Unsure,0.39881817904717
GSM1506361,63.1690273711256,,0,0.337474421014029,0.00508538086826187,0.985006442544219,Unsure,0.3850229738247
GSM1506362,67.7596489529373,,0,0.339300352558066,0.00203068592057762,0.982307653087238,Unsure,0.385616317647062
GSM1506363,57.9230798425026,,0,0.336056463363098,0.00403322610073462,0.983994350947393,Female,0.561549900013896
GSM1506364,57.2893200641405,,0,0.339323532317175,0.000690044539238442,0.982369742933123,Female,0.412523955417295
GSM1506365,42.0855360816244,,0,0.343754429984105,0.00533791730751832,0.989502915856706,Female,0.59174345746837
GSM1506366,64.0738303211847,,0,0.348793855300466,0.0039489921842863,0.983215369059656,Female,0.423580536645274
GSM1506367,65.3143461418443,,0,0.344903283585907,0,0.986160686329764,Unsure,0.391819711857233
GSM1506368,64.8971974886474,,0,0.342089684386338,0,0.984024433219782,Unsure,0.388347596008928
GSM1506369,59.5172823386077,,0,0.344537403811018,0.00533307937717252,0.984880675922723,Female,0.567373148653347
GSM1506370,55.5903826027549,,0,0.337135140875802,0.00662196493273916,0.986380303823992,Unsure,0.384226129146965
GSM1506371,57.1231035982059,,0,0.349625055171668,0,0.985232067510548,Female,0.598215619403136
GSM1506312,55.7455507973454,,0,0.309163132465974,0,0.986157766709139,Male,0.36058389547145
GSM1506313,54.9650093461829,,0,0.314109655255634,0.00120346598202824,0.988164866166655,Male,0.363288284426463
GSM1506314,63.8318975794163,,0,0.313880147319896,0.00105207785376118,0.9936015996001,Female,0.557826258558904
GSM1506315,57.9922929916887,,0,0.31404237289801,0.00380032867707477,0.986890468022544,Female,0.540075721211354
GSM1506316,60.4210334083525,,0,0.314221455959923,0.00310532941670164,0.989415687980281,Female,0.560419604457162
GSM1506317,71.9344264964557,,0,0.328642193634282,0,0.987387387387387,Male,0.378245825855756
GSM1506318,63.0420665373482,,0,0.326437448120101,0,0.988862196986242,Male,0.368679394484324
GSM1506319,53.2644667451161,,0,0.325937386872089,0,0.988006887134121,Male,0.375458812894003
GSM1506320,63.7254076742092,,0,0.332956685613701,0,0.991143724696356,Female,0.581204507950958
GSM1506321,59.1583500521043,,0,0.320002577756831,0.000854052002277472,0.991021720379519,Female,0.557562217143493
GSM1506322,59.3551202801745,,0,0.318327885444619,0.000912575287461216,0.991797783824283,Female,0.553120760918624
GSM1506323,55.5055120769482,,0,0.313583254033016,0.00246071490243481,0.9890910449434,Male,0.376970319072014
GSM1506564,36.4581468566301,,0,0.284139608501636,0,0.987930287941113,Male,0.337123447607529
GSM1506565,37.5923249997839,,0,0.285523271741739,0,0.989165718140045,Male,0.337074285879388
GSM1506566,30.1763924801144,,0,0.289278454272116,0,0.98587608862416,Male,0.34081015209958
GSM1506567,33.6729180161663,,0,0.298134853368954,0.00082776888692677,0.992803826040316,Male,0.34911247654701
GSM1506568,33.8630456314106,,0,0.298377472157193,0.000521512385919166,0.992527295507428,Male,0.350077302062733
GSM1506569,62.6095650126533,,0,0.296413990188725,0,0.988610250774303,Female,0.524765440139467
GSM1506570,35.6804596490915,,0,0.288843288410664,0.000362450163102573,0.988879563575325,Male,0.34150213097693
GSM1506571,32.9800516049452,,0,0.288158120461201,0,0.989949533829441,Male,0.340692048179347
GSM1506572,29.8544184072959,,0,0.286622524235418,0,0.992621446496123,Male,0.338507848075192
GSM1506573,31.0778658661497,,0,0.284451777853709,0,0.98883855770973,Male,0.33603007404764
GSM1506574,39.268701352995,,0,0.29307968139517,0,0.992847973592518,Male,0.343774609290556
GSM1506575,61.3905731969338,,0,0.293115106821511,0.00135251444731341,0.989183829825589,Female,0.515680627990779
GSM1506528,24.9382096046941,,0,0.308491021008752,0.00324730815245257,0.990271526063598,Male,0.356153475016444
GSM1506529,35.494751777991,,0,0.306732289756536,0,0.984855618330195,Male,0.348042013837008
GSM1506530,37.8264872732471,,0,0.304466246905906,0.000865426222414539,0.989480684360075,Male,0.353573778961084
GSM1506531,33.729189769965,,0,0.301064573024998,0,0.99019740705606,Female,0.539388937726508
GSM1506532,27.7660560261293,,0,0.300782987744234,0.00147308781869688,0.990980493699292,Female,0.504620374480261
GSM1506533,33.875078684821,,0,0.303145161879492,0,0.990730263730525,Female,0.528448497600983
GSM1506534,30.5942293984129,,0,0.318017198753369,0,0.988196580585163,Male,0.366829870396919
GSM1506535,40.6356901753751,,0,0.318669085647776,0.0032297379646557,0.990234130462001,Male,0.352281783521049
GSM1506536,38.9260565551055,,0,0.30984113159503,0,0.994802764929058,Male,0.361252179873259
GSM1506537,30.5316868694395,,0,0.32111951194762,0,0.992935431925614,Female,0.561349578095903
GSM1506538,31.932276390041,,0,0.316877349389448,0,0.990207914151576,Female,0.528379428321265
GSM1506539,31.7131867064695,,0,0.312977907790376,0.000544036752705072,0.989341720176473,Female,0.536457312152198
GSM1506288,72.3210569730765,,0,0.316294358565933,0,0.989916186485071,Female,0.558397752902149
GSM1506289,57.5009129449533,,0,0.323232909113267,0.00059263649159197,0.99044646837781,Female,0.563870913275449
GSM1506290,62.4012639196838,,0,0.328288564043636,0,0.98999352098481,Female,0.574494002029969
GSM1506291,69.657348339584,,0,0.3128919493073,0.00185506552570163,0.98913093966278,Male,0.363588971559925
GSM1506292,66.0002904925673,,0,0.320355952061962,0.00175090463406093,0.991362567719513,Female,0.567076976126096
GSM1506293,56.7960043505918,,0,0.309444779225536,0.0020107947930998,0.988399720475192,Male,0.358876354601829
GSM1506294,64.3562487886093,,0,0.320373544869021,0.00105032822757112,0.990680854023228,Female,0.573741117984614
GSM1506295,57.5365513110694,,0,0.322028588345083,0,0.987527472527473,Female,0.572156034297188
GSM1506296,64.1578451531617,,0,0.330278546011165,0.0010533245556287,0.989678420141996,Female,0.582216626199013
GSM1506297,74.5228527331562,,0,0.332747657267219,0,0.99150280516368,Unsure,0.382316938566774
GSM1506298,66.1995813897461,,0,0.331490545759558,0.000905418581975206,0.989889830892687,Female,0.587536544048101
GSM1506299,56.615758823194,,0,0.315695480237574,0.00101438033295543,0.989921995103342,Male,0.36439523223348
GSM1506540,62.5298703981549,,0,0.316270033728212,0,0.988730170124184,Female,0.54337177421181
GSM1506541,66.8319277290724,,0,0.320710436775572,0,0.988141856488886,Male,0.362167051960321
GSM1506542,54.7460972243716,,0,0.323770270049698,0,0.989330746847721,Female,0.575330179049981
GSM1506543,53.2787799694796,,0,0.303197708234209,0.000693962526023595,0.988535623114412,Male,0.351718289992072
GSM1506544,44.4253302458416,,0,0.298472724787461,0,0.988651006046189,Female,0.508541084567247
GSM1506545,55.1284401607898,,0,0.307979151223441,0,0.99415307256037,Female,0.54587273261858
GSM1506546,67.4004815785718,,0,0.308456331882001,0.00125181183291606,0.98796694214876,Female,0.549310939278414
GSM1506547,63.199852667524,,0,0.321477693625371,0,0.990645352279455,Male,0.364476892913456
GSM1506548,53.5051121524318,,0,0.3226511216702,0,0.988120275109418,Female,0.559892228799838
GSM1506549,48.1234024546995,,0,0.307945585360804,0.000846322025530714,0.991486068111455,Male,0.346412713385057
GSM1506550,45.1693084082277,,0,0.302536975291647,0,0.992702762923351,Female,0.510113784523736
GSM1506551,58.999898898125,,0,0.300835925296954,0,0.993225166134461,Female,0.52677194386347
GSM1506480,63.8725876708417,,0,0.319382425493364,0,0.98784907269239,Male,0.367395791463334
GSM1506481,53.9279888666997,,0,0.328737513564414,0,0.988098440021517,Male,0.37481753176307
GSM1506482,59.1349958890253,,0,0.316201820447109,0,0.989030796168503,Female,0.541924297562425
GSM1506483,59.650781478024,,0,0.310335754330673,0,0.990342530922931,Male,0.359028757581177
GSM1506484,55.802303692015,,0,0.30983206150522,0,0.989055089383437,Female,0.529340809282594
GSM1506485,55.6976290254378,,0,0.313311151530511,0.000703104762609629,0.989724944672779,Male,0.362756312294808
GSM1506486,61.0241550621498,,0,0.315102925027556,0,0.987325316867078,Male,0.363996829769405
GSM1506487,59.1515691375731,,0,0.325047548060956,0,0.987518272798831,Male,0.373242963306863
GSM1506488,58.5454061735865,,0,0.319505650186036,0,0.987199552822806,Female,0.539349725610205
GSM1506489,62.073915365602,,0,0.307420304115832,0.00109198355601233,0.989804941482445,Male,0.355376928358723
GSM1506490,52.6062831914426,,0,0.315276210591304,0,0.990627928772259,Female,0.539443817136282
GSM1506491,55.8402798030321,,0,0.316131310321026,0.00129466597617815,0.987160519919687,Male,0.363392953018768
GSM1506552,34.0822646305341,,0,0.324559973348285,0,0.986190089358245,Male,0.374158221403056
GSM1506553,32.2683703373821,,0,0.320370772800654,0,0.987730517549078,Male,0.368976556515088
GSM1506554,32.6598383469523,,0,0.30301031869453,0.00074875774283575,0.987162837162837,Male,0.35229430175415
GSM1506555,33.4383635098376,,0,0.305058431544866,0,0.986547325544003,Female,0.526762343875456
GSM1506556,40.0896024166106,,0,0.306661358487445,0.00231274638633377,0.99237980373883,Male,0.356926876341524
GSM1506557,32.1148867784397,,0,0.318982750929157,0.000473512873631252,0.986024655193458,Female,0.562683805412389
GSM1506558,37.0495315321508,,0,0.317918468934411,0,0.98604583905719,Male,0.368689622994601
GSM1506559,32.4052350149742,,0,0.326454868813003,0,0.991144074832568,Male,0.375512058463384
GSM1506560,33.6056249707837,,0,0.308234430692569,0.000523759641938863,0.988129899216125,Male,0.359526516798535
GSM1506561,34.9813689937836,,0,0.302078768757856,0,0.990569151695195,Female,0.51899294292438
GSM1506562,37.4677758205072,,0,0.301068737719358,0.000430015050526768,0.989685682162585,Male,0.352532344186501
GSM1506563,36.9238947682372,,0,0.304433893304373,0.00074596500745965,0.989855016130913,Female,0.53879918330326
GSM1506504,40.6619892350682,,0,0.312283413107116,0,0.987394323671498,Male,0.361029110374069
GSM1506505,34.1288681808833,,0,0.317530018151104,0,0.986431976530986,Female,0.564298562843306
GSM1506506,38.5635657274059,,0,0.324234297341463,0,0.992090804805893,Female,0.562450014871962
GSM1506507,40.8014730641301,,0,0.311531939536981,0.00198756171058537,0.989219330855019,Female,0.536926054270491
GSM1506508,32.5878017440331,,0,0.319548296702987,0,0.98946009894601,Female,0.542276909272952
GSM1506509,31.9425551483224,,0,0.312539517812378,0,0.989267956481071,Female,0.54542838251764
GSM1506510,36.9262456946903,,0,0.323996554733563,0,0.993143710542394,Male,0.371963869876388
GSM1506511,37.6294846781542,,0,0.318748835624585,0.00181248970176306,0.987086776859504,Female,0.56783852374164
GSM1506512,36.4110660707606,,0,0.333446455663888,0,0.987422997946612,Female,0.574587209313177
GSM1506513,40.8799151446999,,0,0.312535194219163,0.00153562653562654,0.990198313198085,Female,0.532520237873694
GSM1506514,33.4350963140773,,0,0.321407923632652,0,0.990606177819528,Female,0.548488209601606
GSM1506515,36.2827453473612,,0,0.309424220490748,0,0.992049839602027,Female,0.537812544670231
GSM1506516,33.4455883020563,,0,0.317727592372384,0,0.988261672381957,Female,0.537497254620621
GSM1506517,32.7055847308933,,0,0.325255973842979,0.00269245562943019,0.986654016445288,Male,0.370723571317067
GSM1506518,25.1923521424084,,0,0.319839628838904,0,0.987922071102242,Female,0.550642756454637
GSM1506519,31.8759115762191,,0,0.312742615825294,0,0.991924503497817,Male,0.360253411503152
GSM1506520,25.2067551899384,,0,0.310801882762897,0,0.993164568896431,Male,0.361560613613588
GSM1506521,33.7873044892963,,0,0.31822121351409,0,0.990108356591693,Male,0.367449288159784
GSM1506522,31.7321066346767,,0,0.319063769534216,0,0.987316151666442,Female,0.552833637672298
GSM1506523,34.5757652695696,,0,0.331400873862598,0,0.990920554854981,Male,0.377777731995729
GSM1506524,30.0798645245856,,0,0.327857224044938,0.00054064681018382,0.989979160200417,Female,0.558998727650041
GSM1506525,29.1960541044257,,0,0.330421042296511,0,0.987533025099075,Male,0.373933380843233
GSM1506526,32.2098244501655,,0,0.306693940976722,0,0.990383294408573,Male,0.356670254146727
GSM1506527,27.9719344678879,,0,0.320193877296166,0,0.992309117865085,Male,0.371650970916816
GSM1506468,61.6583294260368,,0,0.32046285217954,0,0.988588677022749,Male,0.368471488936031
GSM1506469,57.6059747311817,,0,0.324998251539592,0,0.987221991987844,Female,0.558246952503949
GSM1506470,60.5458274474457,,0,0.314114170579109,0.000232126276694522,0.98676232821342,Male,0.363727735504215
GSM1506471,56.7145841055536,,0,0.304918191400915,0,0.991045730732331,Male,0.356070966503147
GSM1506472,57.8961523868973,,0,0.31395779967644,0,0.993469803630974,Female,0.539894986322188
GSM1506473,59.2129354691752,,0,0.323548821954233,0.00195322037208848,0.988942207385771,Female,0.554884672706428
GSM1506474,64.5750164034489,,0,0.329643889552668,0.00157217254593692,0.992160221358456,Male,0.376219557099542
GSM1506475,56.6470549250928,,0,0.328886517552124,0,0.989266939252336,Female,0.570701277532064
GSM1506476,65.1683483915371,,0,0.321070425414393,0.00124607486417784,0.992392124978222,Male,0.370473257786752
GSM1506477,61.3383857230458,,0,0.309132049307373,0,0.992743373716254,Male,0.358747129853034
GSM1506478,61.3913734105529,,0,0.313257836886522,0,0.987722559186069,Female,0.537104580015696
GSM1506479,56.7750072840885,,0,0.318811857750419,0.000682360968952576,0.991290983606557,Female,0.545648733659208
GSM1506492,52.251320645251,,0,0.306534528187237,0,0.986188034188034,Male,0.352592498692224
GSM1506493,60.4272587126289,,0,0.299825785003417,0,0.98900775922878,Female,0.523944030158407
GSM1506494,32.4276879649637,,0,0.297089726081683,0,0.990482197121725,Male,0.34695707800921
GSM1506495,49.9114380360465,,0,0.301377382217931,0.000931766055045872,0.98991065154101,Male,0.349266855328318
GSM1506496,58.5900281168741,,0,0.307607721507871,0,0.992408426646422,Male,0.355508189187372
GSM1506497,62.9431682687101,,0,0.302044946053059,0.000537469287469287,0.990486010216994,Female,0.514957108717716
GSM1506498,51.0219071585059,,0,0.316595020859268,0,0.992345679012346,Male,0.362170465816431
GSM1506499,52.5842685358553,,0,0.313815759113507,0.00153519130845536,0.989229402620475,Female,0.548499757231723
GSM1506500,34.6423040540899,,0,0.314456418032209,0,0.984861852797771,Male,0.364856407545213
GSM1506501,52.5256223119594,,0,0.303492255558939,0,0.98995592907656,Male,0.352193189044081
GSM1506502,60.4979394673349,,0,0.310087453258088,0.00137221269296741,0.989955414339158,Male,0.357738704014149
GSM1506503,62.1017995798989,,0,0.310581718798296,0.00070323488045007,0.990859664329052,Female,0.522572649811847
GSM1506420,36.5177400359156,,0,0.32968688613553,0,0.987303428718742,Female,0.572983097600746
GSM1506421,27.9095112631733,,0,0.343150915762599,0,0.990628831669294,Female,0.602662550905045
GSM1506422,24.49013196008,,0,0.346272951047522,0.00331299957930164,0.985372814841242,Female,0.586873120267891
GSM1506423,28.0376687901672,,0,0.328885539976906,0,0.991592222806096,Male,0.378728833484481
GSM1506424,25.0681127138483,,0,0.317187613754713,0.00117914596142508,0.990281416377926,Female,0.530073562617798
GSM1506425,26.8476956731173,,0,0.324542242101544,0,0.989197947610046,Male,0.375403688668028
GSM1506426,39.2257263766952,,0,0.329166289064965,0,0.984585741811175,Female,0.576043739352135
GSM1506427,26.5065267358568,,0,0.329293129064252,0.00259316885233756,0.988371320353512,Female,0.577549065305167
GSM1506428,27.229029421251,,0,0.340591586042854,0,0.986849054610753,Female,0.592764468660404
GSM1506429,31.7185273852039,,0,0.332448574910472,0,0.988164987110382,Unsure,0.382958154178718
GSM1506430,18.3838419643319,,0,0.33639239970349,0,0.985761492856449,Female,0.571209841785615
GSM1506431,26.0502057395303,,0,0.323853420352597,0,0.990008290065012,Male,0.375762390504594
GSM1506456,40.2040186503449,,0,0.323684152685989,0,0.989646913389477,Female,0.565109850815649
GSM1506457,32.0065354117792,,0,0.314369273914417,0.000207196629601492,0.990321753621331,Female,0.550138287155976
GSM1506458,42.7104660181164,,0,0.303061639904295,0.00056890012642225,0.989590911634675,Male,0.354049469794741
GSM1506459,27.0799058732314,,0,0.313184973389676,0,0.993732912723449,Female,0.567191223956102
GSM1506460,27.8681238516655,,0,0.322381025715756,0.00101576859823933,0.988271741535738,Female,0.563026056182664
GSM1506461,64.4528741147621,,0,0.313294669503453,0,0.994437640334762,Male,0.361020685187279
GSM1506462,39.5792943597875,,0,0.320719039669374,0,0.985968194574369,Female,0.557756160006611
GSM1506463,36.0268533117506,,0,0.327988254497102,0.000192443389569568,0.986187214611872,Female,0.572510841857547
GSM1506464,33.800629975417,,0,0.32428558501545,0.00123346041713389,0.987578506629449,Male,0.372046855760767
GSM1506465,30.4029925955033,,0,0.307428004982302,0.00143249373283992,0.99001241061403,Female,0.557388118226054
GSM1506466,27.9960587721535,,0,0.323632462228128,0.000681570338058888,0.993248900983881,Female,0.569864925518941
GSM1506467,65.1267616543731,,0,0.314641793540566,0.00196176832884712,0.989830029662414,Male,0.36344756776584
GSM1506384,31.4130823233568,,0,0.315531491631339,0.00191890538962122,0.989315016218279,Female,0.550573429449877
GSM1506385,35.1786231326234,,0,0.330410789212709,0,0.988445114292891,Female,0.57206795745096
GSM1506386,35.1050831850189,,0,0.311288087708606,0,0.989166937493229,Male,0.361491726574405
GSM1506387,41.5901682974175,,0,0.315829039332039,0,0.990673968443312,Male,0.366053676241328
GSM1506388,30.6057001979621,,0,0.32145720013576,0.00109476565172768,0.992392992982268,Male,0.372337578317045
GSM1506389,30.1504063987057,,0,0.318741931629601,0.00210738062167728,0.993802277537035,Male,0.368888773198761
